Domain Code;Domain;Area Code (M49);Area;Element Code;Element;Item Code (CPC);Item;Year Code;Year;Unit;Value;Flag;Flag Description;
QCL;Crops and livestock products;705;Slovenia;5419;Yield;141;Soya beans;2013;2013;hg/ha;16655;A;Official figure;
QCL;Crops and livestock products;705;Slovenia;5419;Yield;141;Soya beans;2014;2014;hg/ha;25891;A;Official figure;
QCL;Crops and livestock products;705;Slovenia;5419;Yield;141;Soya beans;2015;2015;hg/ha;27501;A;Official figure;
QCL;Crops and livestock products;705;Slovenia;5419;Yield;141;Soya beans;2016;2016;hg/ha;29955;A;Official figure;
QCL;Crops and livestock products;705;Slovenia;5419;Yield;141;Soya beans;2017;2017;hg/ha;26523;A;Official figure;
QCL;Crops and livestock products;705;Slovenia;5419;Yield;141;Soya beans;2018;2018;hg/ha;30284;A;Official figure;
QCL;Crops and livestock products;705;Slovenia;5419;Yield;141;Soya beans;2019;2019;hg/ha;29650;A;Official figure;
QCL;Crops and livestock products;705;Slovenia;5419;Yield;141;Soya beans;2020;2020;hg/ha;30549;A;Official figure;
QCL;Crops and livestock products;705;Slovenia;5419;Yield;141;Soya beans;2021;2021;hg/ha;25450;A;Official figure;
QCL;Crops and livestock products;705;Slovenia;5510;Production;141;Soya beans;2010;2010;tonnes;290;A;Official figure;
QCL;Crops and livestock products;705;Slovenia;5510;Production;141;Soya beans;2011;2011;tonnes;292;A;Official figure;
QCL;Crops and livestock products;705;Slovenia;5510;Production;141;Soya beans;2012;2012;tonnes;343;A;Official figure;
QCL;Crops and livestock products;705;Slovenia;5510;Production;141;Soya beans;2013;2013;tonnes;463;A;Official figure;
QCL;Crops and livestock products;705;Slovenia;5510;Production;141;Soya beans;2014;2014;tonnes;1046;A;Official figure;
QCL;Crops and livestock products;705;Slovenia;5510;Production;141;Soya beans;2015;2015;tonnes;4689;A;Official figure;
QCL;Crops and livestock products;705;Slovenia;5510;Production;141;Soya beans;2016;2016;tonnes;7387;A;Official figure;
QCL;Crops and livestock products;705;Slovenia;5510;Production;141;Soya beans;2017;2017;tonnes;7713;A;Official figure;
QCL;Crops and livestock products;705;Slovenia;5510;Production;141;Soya beans;2018;2018;tonnes;5330;A;Official figure;
QCL;Crops and livestock products;705;Slovenia;5510;Production;141;Soya beans;2019;2019;tonnes;4240;A;Official figure;
QCL;Crops and livestock products;705;Slovenia;5510;Production;141;Soya beans;2020;2020;tonnes;5010;A;Official figure;
QCL;Crops and livestock products;705;Slovenia;5510;Production;141;Soya beans;2021;2021;tonnes;4810;A;Official figure;
QCL;Crops and livestock products;724;Spain;5312;Area harvested;141;Soya beans;2010;2010;ha;766;A;Official figure;
QCL;Crops and livestock products;724;Spain;5312;Area harvested;141;Soya beans;2011;2011;ha;699;A;Official figure;
QCL;Crops and livestock products;724;Spain;5312;Area harvested;141;Soya beans;2012;2012;ha;481;A;Official figure;
QCL;Crops and livestock products;724;Spain;5312;Area harvested;141;Soya beans;2013;2013;ha;500;A;Official figure;
QCL;Crops and livestock products;724;Spain;5312;Area harvested;141;Soya beans;2014;2014;ha;805;A;Official figure;
QCL;Crops and livestock products;724;Spain;5312;Area harvested;141;Soya beans;2015;2015;ha;1317;A;Official figure;
QCL;Crops and livestock products;724;Spain;5312;Area harvested;141;Soya beans;2016;2016;ha;995;A;Official figure;
QCL;Crops and livestock products;724;Spain;5312;Area harvested;141;Soya beans;2017;2017;ha;1692;A;Official figure;
QCL;Crops and livestock products;724;Spain;5312;Area harvested;141;Soya beans;2018;2018;ha;1480;A;Official figure;
QCL;Crops and livestock products;724;Spain;5312;Area harvested;141;Soya beans;2019;2019;ha;1570;A;Official figure;
QCL;Crops and livestock products;724;Spain;5312;Area harvested;141;Soya beans;2020;2020;ha;1450;A;Official figure;
QCL;Crops and livestock products;724;Spain;5312;Area harvested;141;Soya beans;2021;2021;ha;1570;A;Official figure;
QCL;Crops and livestock products;724;Spain;5419;Yield;141;Soya beans;2010;2010;hg/ha;23655;A;Official figure;
QCL;Crops and livestock products;724;Spain;5419;Yield;141;Soya beans;2011;2011;hg/ha;24893;A;Official figure;
QCL;Crops and livestock products;724;Spain;5419;Yield;141;Soya beans;2012;2012;hg/ha;27713;A;Official figure;
QCL;Crops and livestock products;724;Spain;5419;Yield;141;Soya beans;2013;2013;hg/ha;28000;A;Official figure;
QCL;Crops and livestock products;724;Spain;5419;Yield;141;Soya beans;2014;2014;hg/ha;32919;A;Official figure;
QCL;Crops and livestock products;724;Spain;5419;Yield;141;Soya beans;2015;2015;hg/ha;31177;A;Official figure;
QCL;Crops and livestock products;724;Spain;5419;Yield;141;Soya beans;2016;2016;hg/ha;28830;A;Official figure;
QCL;Crops and livestock products;724;Spain;5419;Yield;141;Soya beans;2017;2017;hg/ha;27181;A;Official figure;
QCL;Crops and livestock products;724;Spain;5419;Yield;141;Soya beans;2018;2018;hg/ha;29392;A;Official figure;
QCL;Crops and livestock products;724;Spain;5419;Yield;141;Soya beans;2019;2019;hg/ha;32930;A;Official figure;
QCL;Crops and livestock products;724;Spain;5419;Yield;141;Soya beans;2020;2020;hg/ha;31862;A;Official figure;
QCL;Crops and livestock products;724;Spain;5419;Yield;141;Soya beans;2021;2021;hg/ha;30382;A;Official figure;
QCL;Crops and livestock products;724;Spain;5510;Production;141;Soya beans;2010;2010;tonnes;1812;A;Official figure;
QCL;Crops and livestock products;724;Spain;5510;Production;141;Soya beans;2011;2011;tonnes;1740;A;Official figure;
QCL;Crops and livestock products;724;Spain;5510;Production;141;Soya beans;2012;2012;tonnes;1333;A;Official figure;
QCL;Crops and livestock products;724;Spain;5510;Production;141;Soya beans;2013;2013;tonnes;1400;A;Official figure;
QCL;Crops and livestock products;724;Spain;5510;Production;141;Soya beans;2014;2014;tonnes;2650;A;Official figure;
QCL;Crops and livestock products;724;Spain;5510;Production;141;Soya beans;2015;2015;tonnes;4106;A;Official figure;
QCL;Crops and livestock products;724;Spain;5510;Production;141;Soya beans;2016;2016;tonnes;2868.56;A;Official figure;
QCL;Crops and livestock products;724;Spain;5510;Production;141;Soya beans;2017;2017;tonnes;4599;A;Official figure;
QCL;Crops and livestock products;724;Spain;5510;Production;141;Soya beans;2018;2018;tonnes;4350;A;Official figure;
QCL;Crops and livestock products;724;Spain;5510;Production;141;Soya beans;2019;2019;tonnes;5170;A;Official figure;
QCL;Crops and livestock products;724;Spain;5510;Production;141;Soya beans;2020;2020;tonnes;4620;A;Official figure;
QCL;Crops and livestock products;724;Spain;5510;Production;141;Soya beans;2021;2021;tonnes;4770;A;Official figure;
QCL;Crops and livestock products;756;Switzerland;5312;Area harvested;141;Soya beans;2010;2010;ha;1087;A;Official figure;
QCL;Crops and livestock products;756;Switzerland;5312;Area harvested;141;Soya beans;2011;2011;ha;1123;A;Official figure;
QCL;Crops and livestock products;756;Switzerland;5312;Area harvested;141;Soya beans;2012;2012;ha;1085;A;Official figure;
QCL;Crops and livestock products;756;Switzerland;5312;Area harvested;141;Soya beans;2013;2013;ha;1407;A;Official figure;
QCL;Crops and livestock products;756;Switzerland;5312;Area harvested;141;Soya beans;2014;2014;ha;1496;A;Official figure;
QCL;Crops and livestock products;756;Switzerland;5312;Area harvested;141;Soya beans;2015;2015;ha;1719;A;Official figure;
QCL;Crops and livestock products;756;Switzerland;5312;Area harvested;141;Soya beans;2016;2016;ha;1765;A;Official figure;
QCL;Crops and livestock products;756;Switzerland;5312;Area harvested;141;Soya beans;2017;2017;ha;1695;A;Official figure;
QCL;Crops and livestock products;756;Switzerland;5312;Area harvested;141;Soya beans;2018;2018;ha;1801;A;Official figure;
QCL;Crops and livestock products;756;Switzerland;5312;Area harvested;141;Soya beans;2019;2019;ha;1721;A;Official figure;
QCL;Crops and livestock products;756;Switzerland;5312;Area harvested;141;Soya beans;2020;2020;ha;2032;A;Official figure;
QCL;Crops and livestock products;756;Switzerland;5312;Area harvested;141;Soya beans;2021;2021;ha;2249;A;Official figure;
QCL;Crops and livestock products;756;Switzerland;5419;Yield;141;Soya beans;2010;2010;hg/ha;28298;A;Official figure;
QCL;Crops and livestock products;756;Switzerland;5419;Yield;141;Soya beans;2011;2011;hg/ha;29386;A;Official figure;
QCL;Crops and livestock products;756;Switzerland;5419;Yield;141;Soya beans;2012;2012;hg/ha;28111;A;Official figure;
QCL;Crops and livestock products;756;Switzerland;5419;Yield;141;Soya beans;2013;2013;hg/ha;25252;A;Official figure;
QCL;Crops and livestock products;756;Switzerland;5419;Yield;141;Soya beans;2014;2014;hg/ha;25949;A;Official figure;
QCL;Crops and livestock products;756;Switzerland;5419;Yield;141;Soya beans;2015;2015;hg/ha;23583;A;Official figure;
QCL;Crops and livestock products;756;Switzerland;5419;Yield;141;Soya beans;2016;2016;hg/ha;25496;A;Official figure;
QCL;Crops and livestock products;756;Switzerland;5419;Yield;141;Soya beans;2017;2017;hg/ha;33286;A;Official figure;
QCL;Crops and livestock products;756;Switzerland;5419;Yield;141;Soya beans;2018;2018;hg/ha;20766;A;Official figure;
QCL;Crops and livestock products;756;Switzerland;5419;Yield;141;Soya beans;2019;2019;hg/ha;31087;A;Official figure;
QCL;Crops and livestock products;756;Switzerland;5419;Yield;141;Soya beans;2020;2020;hg/ha;25822;A;Official figure;
QCL;Crops and livestock products;756;Switzerland;5419;Yield;141;Soya beans;2021;2021;hg/ha;24864;A;Official figure;
QCL;Crops and livestock products;756;Switzerland;5510;Production;141;Soya beans;2010;2010;tonnes;3076;A;Official figure;
QCL;Crops and livestock products;756;Switzerland;5510;Production;141;Soya beans;2011;2011;tonnes;3300;A;Official figure;
QCL;Crops and livestock products;756;Switzerland;5510;Production;141;Soya beans;2012;2012;tonnes;3050;A;Official figure;
QCL;Crops and livestock products;756;Switzerland;5510;Production;141;Soya beans;2013;2013;tonnes;3553;A;Official figure;
QCL;Crops and livestock products;756;Switzerland;5510;Production;141;Soya beans;2014;2014;tonnes;3882;A;Official figure;
QCL;Crops and livestock products;756;Switzerland;5510;Production;141;Soya beans;2015;2015;tonnes;4054;A;Official figure;
QCL;Crops and livestock products;756;Switzerland;5510;Production;141;Soya beans;2016;2016;tonnes;4500;A;Official figure;
QCL;Crops and livestock products;756;Switzerland;5510;Production;141;Soya beans;2017;2017;tonnes;5642;A;Official figure;
QCL;Crops and livestock products;756;Switzerland;5510;Production;141;Soya beans;2018;2018;tonnes;3740;A;Official figure;
QCL;Crops and livestock products;756;Switzerland;5510;Production;141;Soya beans;2019;2019;tonnes;5350;A;Official figure;
QCL;Crops and livestock products;756;Switzerland;5510;Production;141;Soya beans;2020;2020;tonnes;5247;A;Official figure;
QCL;Crops and livestock products;756;Switzerland;5510;Production;141;Soya beans;2021;2021;tonnes;5592;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;141;Soya beans;2010;2010;ha;1036700;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;141;Soya beans;2011;2011;ha;1110300;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;141;Soya beans;2012;2012;ha;1412400;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;141;Soya beans;2013;2013;ha;1351030;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;141;Soya beans;2014;2014;ha;1792900;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;141;Soya beans;2015;2015;ha;2135600;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;141;Soya beans;2016;2016;ha;1859400;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;141;Soya beans;2017;2017;ha;1981900;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;141;Soya beans;2018;2018;ha;1728700;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;141;Soya beans;2019;2019;ha;1612800;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;141;Soya beans;2020;2020;ha;1364300;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;141;Soya beans;2021;2021;ha;1322900;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5419;Yield;141;Soya beans;2010;2010;hg/ha;16207;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5419;Yield;141;Soya beans;2011;2011;hg/ha;20394;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5419;Yield;141;Soya beans;2012;2012;hg/ha;17065;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5419;Yield;141;Soya beans;2013;2013;hg/ha;20535;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5419;Yield;141;Soya beans;2014;2014;hg/ha;21652;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5419;Yield;141;Soya beans;2015;2015;hg/ha;18405;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5419;Yield;141;Soya beans;2016;2016;hg/ha;23002;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5419;Yield;141;Soya beans;2017;2017;hg/ha;19675;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5419;Yield;141;Soya beans;2018;2018;hg/ha;25804;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5419;Yield;141;Soya beans;2019;2019;hg/ha;22933;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5419;Yield;141;Soya beans;2020;2020;hg/ha;20506;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5419;Yield;141;Soya beans;2021;2021;hg/ha;26406;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;141;Soya beans;2010;2010;tonnes;1680200;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;141;Soya beans;2011;2011;tonnes;2264400;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;141;Soya beans;2012;2012;tonnes;2410200;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;141;Soya beans;2013;2013;tonnes;2774300;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;141;Soya beans;2014;2014;tonnes;3881930;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;141;Soya beans;2015;2015;tonnes;3930600;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;141;Soya beans;2016;2016;tonnes;4276990;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;141;Soya beans;2017;2017;tonnes;3899370;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;141;Soya beans;2018;2018;tonnes;4460770;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;141;Soya beans;2019;2019;tonnes;3698710;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;141;Soya beans;2020;2020;tonnes;2797670;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;141;Soya beans;2021;2021;tonnes;3493200;A;Official figure;
